sentence_id	person	sentence	scene	context
8564	솔이	말하면 오빠가 해결해줄래유? 아나 떡이유. 해결해주지도 못하면서 물어보지도 말어유. 나 잘테니까 건들지 말어유.	S2547	NaN
8597	마탄	짠. 캔맥주 배달이요.	S2552	간이침대 탁탁정리하고 담요 까는 이상, 똑똑. 들오는 마탄
8598	이상	오늘 근무 아니잖아.	S2552	간이침대 탁탁정리하고 담요 까는 이상, 똑똑. 들오는 마탄
8599	마탄	근무 아니니 한캔 하자구요. 언제까지 여기서 주무실겁니까?	S2552	간이침대 탁탁정리하고 담요 까는 이상, 똑똑. 들오는 마탄
8600	이상	큰형한테 방 뺏겼잖냐.	S2552	간이침대 탁탁정리하고 담요 까는 이상, 똑똑. 들오는 마탄
8601	마탄	단지 그것만은 아닌거 같은데요? 뭔지 모르겠지만 남자는 여자한테 자존심 세우는거 아닙니다. 쫓아가십시오.	S2552	간이침대 탁탁정리하고 담요 까는 이상, 똑똑. 들오는 마탄
8602	이상	알아듣게 말해라.	S2552	간이침대 탁탁정리하고 담요 까는 이상, 똑똑. 들오는 마탄
8603	마탄	두분 싸운거 아닙니까? 일단 남자가 먼저 머리숙이고 들어가야죠. 여자는 그 알량한 존심 하나로 버티는데.	S2552	간이침대 탁탁정리하고 담요 까는 이상, 똑똑. 들오는 마탄
8604	이상	그런 문제라면 벌써 해결했지.	S2552	간이침대 탁탁정리하고 담요 까는 이상, 똑똑. 들오는 마탄
8605	마탄	그럼?..	S2552	간이침대 탁탁정리하고 담요 까는 이상, 똑똑. 들오는 마탄
8606	이상	이것저것 생각이 많다. 한번도 의심없이 이길을 왔지만 정말로 잘한 선택인지...	S2552	간이침대 탁탁정리하고 담요 까는 이상, 똑똑. 들오는 마탄
8607	마탄	선배님도 저랑 똑같은 생각하십니까? 동기 기어이 옷 벗었습니다.	S2552	간이침대 탁탁정리하고 담요 까는 이상, 똑똑. 들오는 마탄
8608	이상	지도 생각이 있겠지. 나도 이길을 끝까지 가야할지 어쩔지 생각하는 중이다.	S2552	간이침대 탁탁정리하고 담요 까는 이상, 똑똑. 들오는 마탄
8609	마탄	그렇게 심각합니까? 몰랐습니다. 누구든 한번씩 회의에 빠지지만 선배님은 절대 안 그러실줄 알았는데...	S2552	간이침대 탁탁정리하고 담요 까는 이상, 똑똑. 들오는 마탄
8610	이상	나도 내가 이럴줄 몰랐다. 한번도 뒤돌아본적 없이 달려왔는데...	S2552	간이침대 탁탁정리하고 담요 까는 이상, 똑똑. 들오는 마탄
8611	마탄	제자신 흔들릴때마다 선배님 보면서 견뎠습니다. 아무것도 안보고 선배님 발자국만 쫓아왔는데 선배님이 이러시면 전 어떡합니까?	S2552	간이침대 탁탁정리하고 담요 까는 이상, 똑똑. 들오는 마탄
8612	마탄	선배님. 무슨 일인지 모르겠지만 잘 이겨내십시요. 선배님은 어려서부터 지금까지 온몸과 마음 영혼까지 경찰 아닙니까.	S2552	간이침대 탁탁정리하고 담요 까는 이상, 똑똑. 들오는 마탄
8613	이상	후배랑 술한잔 했다. 술마시니까 니 생각난다. 지금 맘같아서는 무조건 쫓아가서 널 체포해 내 마음속에 구금하고 싶지만, 참는다. 하지만 항상 돌아보는 그 자리에 난 있겠다.	S2553	열심히 디자인 스케치하다가 확 찢어버리는 어영, 문자 도착음. 보는
8645	건강	와, 좋다. 여기 맞지?	S2559	단지 안으로 걸어오는 건강청난. 죽겠는 청난
8646	청난	응. 오빠, 나 잠도 못자서 머리도 아픈데 담에 오면 안될까?	S2559	단지 안으로 걸어오는 건강청난. 죽겠는 청난
8647	건강	여기까지 왔는데 공사 얼마나 됐는지 확인이라도 하고 가자. 아침에 아부지 말씀 들었지? 아부지 저렇게 나오실땐 바로 분가하는게 좋아. 몇동 몇호냐?	S2559	단지 안으로 걸어오는 건강청난. 죽겠는 청난
8648	청난	그 글쎄..잘 기억이 안나.	S2559	단지 안으로 걸어오는 건강청난. 죽겠는 청난
8649	건강	넌 까먹을걸 까먹어라.	S2559	단지 안으로 걸어오는 건강청난. 죽겠는 청난
8650	청난	내가 숫자에 약하잖아. 엇다 적어 놨을텐데..	S2559	단지 안으로 걸어오는 건강청난. 죽겠는 청난
8651	건강	잘 찾아봐.	S2559	단지 안으로 걸어오는 건강청난. 죽겠는 청난
8652	청난	없네. 어떡하지? 기억도 안나는데.	S2559	단지 안으로 걸어오는 건강청난. 죽겠는 청난
8653	건강	그럼 관리사무소 가서 물어보자.	S2559	단지 안으로 걸어오는 건강청난. 죽겠는 청난
8654	청난	여보세요. 엄청난이에요. 아, 예.	S2559	단지 안으로 걸어오는 건강청난. 죽겠는 청난
8655	청난	계약하신다구요? 알겠습니다. 지금 바로 가겠습니다. 오빠 나 빨리 가봐야돼. 이 고객 놓치면 안돼. 큰 껀수야. 나 갈께.	S2559	단지 안으로 걸어오는 건강청난. 죽겠는 청난
8656	건강	청난아.	S2559	단지 안으로 걸어오는 건강청난. 죽겠는 청난
8657	청난	오빠도 빨리 집에 가.	S2559	단지 안으로 걸어오는 건강청난. 죽겠는 청난
8658	직원	엄청난씨라.... 혹시 몇동 몇혼지 모르세요?	S2560	NaN
8659	건강	그건 까먹었고, 집주인 이름이 엄청난인건 확실합니다.	S2560	NaN
8660	직원	기록상에는 그런 이름이 없는데. 혹시 주민등록증 갖고 오셨습니까?	S2560	NaN
8661	건강	아뇨.	S2560	NaN
8662	직원	그럼 본인이 직접 오셔서 확인하셔야 되겠는데요. 현재 서류상으론 찾을수가 없습니다.	S2560	NaN
8663	건강	예에. 공사는 언제쯤 끝납니까?	S2560	NaN
8664	직원	이달 안에 끝납니다. 거의 다 됐어요.	S2560	NaN
8665	건강	그래요?	S2560	NaN
8670	서장	괜찮으면 저녁 같이 하자.	S2564	NaN
8671	태백	선약있어요 아부지.	S2564	NaN
8672	서장	누구랑?	S2564	NaN
8673	태백	비밀입니다. 김팀장한테 들렀다 갈게요. 다음에 검경합동 회식한번 하죠 서장님.	S2564	NaN
8674	서장	그럽시다 검사님.	S2564	NaN
8675	이상	일단은 재판정에 검찰측 증인으로 불러내면 저쪽에서 바짝 긴장할겁니다. 증인보호 프로그램도 생각해 보셔야 할겁니다. 이상입니다.	S2565	서류보는 태백. 앞에 앉은 이상
8676	태백	좋아요. 현재 시간 19시13분. 지금까진 공적이었고 지금부턴 사적인 문제를 해결하죠. 정식으로 사과도 받아야 하고.	S2565	서류보는 태백. 앞에 앉은 이상
8677	이상	예. 노트북값도 계산해야 됩니다.	S2565	서류보는 태백. 앞에 앉은 이상
8678	태백	일단 밥부터 먹구요. 메뉴는 제가 선택해도 되죠?	S2565	서류보는 태백. 앞에 앉은 이상
8692	연희	김주임님, 여태 어디서 뭘하다 오셨는지 말씀하세요.	S2601	서있는 건강. 역시 선 연희
8693	건강	알면 뭐하시게?	S2601	서있는 건강. 역시 선 연희
8694	연희	걸레빨러 나가서 지금 몇시간짼줄 아세요? 찜질방 바빠 정신없는데 이러시면 곤란하죠.	S2601	서있는 건강. 역시 선 연희
8695	건강	그놈이 찜질방 나 아니면 망하냐?	S2601	서있는 건강. 역시 선 연희
8696	연희	무슨 말씀을 그렇게 하세요? 지금 고말씀 고대로 사장님한테 말씀드릴까요?	S2601	서있는 건강. 역시 선 연희
8697	건강	맘대로 해라 맘대로. 툭하면 사장한테 일른다 소리나 하고 말야. 태연희, 너 그렇게 살지 마라. 내가 그래도 니 선배야.	S2601	서있는 건강. 역시 선 연희
8698	연희	김주임님, 저한테 반말 하지 마시라고 했을텐데요.	S2601	서있는 건강. 역시 선 연희
8699	건강	지금 여기 너하고 나밖에 없는데 반말좀 하면 안되냐? 사람들 있을땐 존대하잖아. 넌 별나게 그런걸로 예민하드라?	S2601	서있는 건강. 역시 선 연희
8700	연희	됐구요, 오늘 상황 바로 사장님께 보고 드릴겁니다.	S2601	서있는 건강. 역시 선 연희
8701	건강	야 연희야. 태실장. 돌겠네.	S2601	서있는 건강. 역시 선 연희
8702	사내1	마누라 빚진거 당연히 남편이 갚아야지, 안그래?	S2601	서있는 건강. 역시 선 연희
8703	건강	너 지금 어디야?	S2601	돌겠는 건강. 카드명세서 보던 장면, 청난이 당황하던 모습 떠올리고. 아무래도 안되겠고. 핸펀거는
8704	청난	오빠, 무슨 일있어? 아까 전화 목소리도 안좋던데.	S2602	NaN
8705	건강	나 지금 최대한 인내하고 있다. 지금부터 내가 묻는말에 거짓말 한개없이 솔직하게 불어. 만에하나 거짓말 한개라도, 아니 반개라도 했다간, 알지? 너 빚이 얼마냐?	S2602	NaN
8706	청난	무슨 빚? 나 빚같은거 없어.	S2602	NaN
8707	건강	너 진짜 이럴래?	S2602	NaN
8708	청난	오빠, 화내지 말고. 무서워.	S2602	NaN
8709	건강	화 안내게 해라. 빚쟁이가 나 찾아왔더라.	S2602	NaN
8710	청난	빚쟁이가? 빚쟁이 누구?	S2602	NaN
8711	건강	사채 썼다며. 아주 떡대같은 놈들이 찾아와서 협박하고 가드라. 모르는 소리야?	S2602	NaN
8712	청난	아니. 아는 소리야. 근데 이놈들이 미쳤나? 왜 오빨 찾아가? 내가 이놈들 가만두나봐. 오빨 어떻게 찾아냈지? 귀신같은 놈들이네.	S2602	NaN
8713	건강	됐고, 언제 어디서 누가 무엇을 어떻게 왜? 육하원칙에 의거해서 말해봐라. 언제.	S2602	NaN
8714	청난	그냥 아무때나 돈필요할때마다.	S2602	NaN
8715	건강	어디서.	S2602	NaN
8716	청난	여기저기 아무데서나.	S2602	NaN
8717	건강	누가.	S2602	NaN
8718	청난	내가.	S2602	NaN
8719	건강	무엇을.	S2602	NaN
8720	청난	돈을.	S2602	NaN
8721	건강	어떻게.	S2602	NaN
8722	청난	꿨어.	S2602	NaN
8723	건강	왜.	S2602	NaN
8724	청난	없어서.	S2602	NaN
8725	건강	야!	S2602	NaN
8726	청난	왜, 왜 오빠?	S2602	NaN
8727	건강	연봉이 일억이라며. 그거 다 엇다쓰고 빚이 있냐고?	S2602	NaN
8728	청난	남들 다 그렇게 말하는데, 사실은 연봉 일억 받아봤자 개코나 남는것도 없어. 고객들 빵꾸낸거 다 때워야돼. 보험하는 사람들 많이 그래. 실적 안좋을땐 카드도 쓰고 돌려막기도 하고 사채도 쓰고.	S2602	NaN
8729	건강	일단 그놈들이 말한건 이천이다. 맞어?	S2602	NaN
8730	청난	이천이래? 도둑놈들.	S2602	NaN
8731	건강	그거말고 또 얼마나 있는지 털어.	S2602	NaN
8732	청난	그게 다야.	S2602	NaN
8733	건강	나랑 계속 살고 싶으면 똑바로 말해라. 전부해서 삼천 넘어?	S2602	NaN
8734	건강	사천넘어?	S2602	NaN
8735	건강	그럼 오천넘냐?	S2602	NaN
8736	청난	아냐. 절대 그렇겐 안돼. 카드값이랑 사채랑 전부해서 사천오백정도..	S2602	NaN
8737	건강	엄청난. 내말 잘들어라. 나 빚지고는 못산다. 주식도 하고 펀드도 하고 경마까지 안해본거 없이 다해봤지만 빚은 절대 안졌어. 어쩔수 없다. 따라와.	S2602	NaN
8738	청난	오빠, 오빠.	S2602	NaN
8739	청난	오빠 어디 가는데? 응? 어쩔수 없다는게 무슨 말이야?	S2603	부지런히 걸어가는 건강. 뒤따르는 청난
8740	청난	오빠 그럼 이 이혼하게?	S2603	부지런히 걸어가는 건강. 뒤따르는 청난
8741	건강	넌 어떻게 이혼이란 말을 그렇게 쉽게 꺼내냐? 내 인생에 두 번다시 이혼은 없다. 80평 아파트 팔아서 해결하자.	S2603	부지런히 걸어가는 건강. 뒤따르는 청난
8742	청난	안돼. 그건 절대 못팔아.	S2603	부지런히 걸어가는 건강. 뒤따르는 청난
8743	건강	아파트만 끼고 있으면 뭐하냐? 빚더미에 올라앉아서. 그거 팔아서 해결하고 작은 평수에서 시작하자. 지금 아파트 팔러 가자고.	S2603	부지런히 걸어가는 건강. 뒤따르는 청난
8744	청난	오빠 아파트만은..	S2603	부지런히 걸어가는 건강. 뒤따르는 청난
8745	건강	넌 이 와중에도 아파트 붙잡고 싶냐? 지금은 사천오백이지만 금새 일억되고 이억된다. 빚이란게 그런거야.	S2603	부지런히 걸어가는 건강. 뒤따르는 청난
8746	건강	뭐하냐? 길거리에서?	S2603	부지런히 걸어가는 건강. 뒤따르는 청난
8747	청난	오빠 잘못했어. 무조건 내가 잘못했어.	S2603	부지런히 걸어가는 건강. 뒤따르는 청난
8748	건강	잘못한줄 알면 됐고, 다신 이런일 없도록 해라. 가자.	S2603	부지런히 걸어가는 건강. 뒤따르는 청난
8749	청난	오빠 그게 아니고 오빠 잘못했어. 사실은..	S2603	부지런히 걸어가는 건강. 뒤따르는 청난
8750	건강	사실은 뭐?	S2603	부지런히 걸어가는 건강. 뒤따르는 청난
8751	청난	사실은.. 나 아파트 없어.	S2603	부지런히 걸어가는 건강. 뒤따르는 청난
8752	건강	뭐?	S2603	부지런히 걸어가는 건강. 뒤따르는 청난
8753	청난	아파트 없다고. 그게 그러니까,	S2603	부지런히 걸어가는 건강. 뒤따르는 청난
8754	건강	거짓말 반개도 하지 말랬다. 아파트 원래 있었다가 날아간거냐, 아님 첨부터 아파트같은건 없었던 거냐?	S2603	부지런히 걸어가는 건강. 뒤따르는 청난
8755	청난	잘못했어 오빠. 나 뚜들겨 패. 죽으라고 패. 나같은건 맞아 죽어도 싸.	S2603	부지런히 걸어가는 건강. 뒤따르는 청난
8756	건강	첨부터 없었다고?	S2603	부지런히 걸어가는 건강. 뒤따르는 청난
8757	청난	응. 다 뻥이야. 내가 뻥쳤어.	S2603	부지런히 걸어가는 건강. 뒤따르는 청난
8786	건강	앉아봐.	S2611	NaN
8787	건강	왜 거기 앉어?	S2611	NaN
8788	청난	여차하면 토낄려고. 오빠 웃자. 우리 웃고살자. 이왕 다먹은 밥통인데 긁으면 뭐해? 누룽지도 안나와.	S2611	NaN
8789	건강	넌 지금 농담이 나오냐?	S2611	NaN
8790	청난	오빠 내가 잘못했어. 한번만 봐줘응?	S2611	NaN
8791	건강	난 너 못믿겠다. 어디서부터 어디까지가 진짜고 어디서부터 어디까지가 가짠지 도대체 모르겠어. 턴김에 다 털어라. 나한테 말안하거 있음 지금 다 까라고.	S2611	NaN
8792	청난	없어. 진짜야.	S2611	NaN
8793	건강	빚은 그렇다치고, 어떻게 눈하나 깜짝않고 팔십평 아파트 있다고 뻥치냐? 기가막혀서. 울엄마 꺼뻑 넘어가고 온식구들 다 속이고. 내얼굴이 뭐가 되냐?	S2611	NaN
8794	청난	미안해 오빠.	S2611	NaN
8795	건강	이건 우리둘이만 알고있자. 당분간 집에 내색하지마라.	S2611	NaN
8796	청난	오빠.	S2611	NaN
8797	어영	부영아. 주부영.	S2615	NaN
8798	어영	이게 무슨 상황인지 말해. 왜 옷은 입고 자?	S2615	NaN
8799	부영	까, 깜빡했어.	S2615	NaN
8800	어영	이 가방은 뭐고?	S2615	NaN
8801	부영	이게 무슨 가방이지?	S2615	NaN
8802	어영	너 어젯밤부터 수상해.	S2615	NaN
8803	부영	하나도 안수상해. 드라이 맡길 옷 챙겨논거야. 언니, 안그래도 머리아픈데 나한테 뭐하러 신경써? 그냥 언니만 신경써.	S2615	NaN
8804	어영	아침 일찍 홈쇼핑 방송있어서 이쯤해둔다. 나중에 얘기해.	S2615	NaN
8805	마탄	들어가라.	S2618	오토바이 부아앙 오는 마탄. 뒤에 부영. 집앞에 멈추고 내리는
8806	부영	싫어요.	S2618	오토바이 부아앙 오는 마탄. 뒤에 부영. 집앞에 멈추고 내리는
8807	마탄	니맘은 충분히 알았으니까 들어가라. 지금 당장 옷벗는것도 아니고 나중에 니도움 필요하면 얘기하마. 그리고 함부로 집나오는거 하지 마라. 한번만 더하면 혼난다. 들어가거라.	S2618	오토바이 부아앙 오는 마탄. 뒤에 부영. 집앞에 멈추고 내리는
8808	부영	예.	S2618	오토바이 부아앙 오는 마탄. 뒤에 부영. 집앞에 멈추고 내리는
8809	부영	멋져부러.	S2618	멋지게 윙크 날리고 오토바이 멋지게 부아앙 떠나는 마탄. 가슴 뛰며 보는 부영
8810	범인	그게 무슨 소리냐? 갑자기 유학이라니.	S2619	NaN
8811	어영	갑자기는 아니고, 전부터 생각해온거에요.	S2619	NaN
